ImageName,X,Y,W,H,Lon,Lat
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,10251,8752,11,7,127.0707725424881,35.84557834960789
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,10309,8177,9,8,127.08101333672705,35.94879477575323
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,10010,8614,8,8,127.0272042512083,35.87028201992118
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,10445,8504,8,9,127.1053576809267,35.8899551246434
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,10886,8414,6,8,127.18440942592922,35.90621463128596
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,13556,8272,9,9,127.66437928223428,35.93163695382654
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,16766,8223,8,8,128.2410078631106,35.94053027513933
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,8727,9076,9,9,126.79678638083165,35.78718785614012
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,8392,9188,8,10,126.73650942526723,35.766975762247434
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,8321,9205,7,7,126.72366351670432,35.764190984866666
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9003,9059,7,8,126.84619372145822,35.79033195963454
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,8934,8869,7,8,126.83379697053736,35.824467940431084
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9352,9323,10,13,126.909165622875,35.742451754990974
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9481,8797,8,10,126.93216249414846,35.83722401746558
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9863,8963,9,9,127.00088361338359,35.80748978156122
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9448,9202,8,9,126.92623361327327,35.76455031098031
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9375,9084,11,11,126.91338770471036,35.78557088862871
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9864,8962,10,11,127.00115310796883,35.80748978156122
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,10791,8987,9,10,127.16761093011618,35.80308803666904
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,12315,8931,7,11,127.44123776565898,35.813059336322766
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,7682,9418,6,7,126.60876899186543,35.72592275376317
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,8318,9576,10,11,126.72339402211908,35.697176664671346
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,8201,9441,8,8,126.70219378141385,35.72170067192781
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9352,9324,10,12,126.909165622875,35.74236192346256
S1A_IW_GRDH_1SDV_20240224T093202_20240224T093227_052699_066052_14E8,9423,9373,7,10,126.92165220532425,35.73373809673501
